anio,temperatura_media,viento_media,turismo_alto,Energia_consumida,mes_sin,mes_cos
-1.5787783313526398,1.4094441420327541,0.17908092740397918,0,256651.25,-1.0,-1.8369701987210297e-16
-1.479524514953717,-1.2649723200258018,-0.0429510252049195,0,237313.56,0.49999999999999994,0.8660254037844387
-1.479524514953717,0.27667125459441944,0.8451767852306753,0,219697.47,-0.8660254037844386,0.5000000000000001
-1.479524514953717,-0.6080981012745769,0.8451767852306753,0,260027.36,-0.5000000000000004,0.8660254037844384
-1.479524514953717,-1.4526506682404365,-0.4870149304227169,0,237448.27,-2.4492935982947064e-16,1.0
-1.479524514953717,-1.3454058978320724,0.6231448326217766,0,260651.74,0.8660254037844386,0.5000000000000001
-1.479524514953717,-1.104105164413255,1.73330459566627,0,218494.96,1.0,6.123233995736766e-17
-1.479524514953717,-0.7220456698334633,1.5112726430573713,0,250536.08,0.8660254037844387,-0.4999999999999998
-1.479524514953717,-0.46063654196307896,-0.0429510252049195,0,230948.98,0.49999999999999994,-0.8660254037844387
-1.479524514953717,-0.07857704738328442,0.6231448326217766,0,235381.43,1.2246467991473532e-16,-1.0
-1.479524514953717,0.8665174918404156,1.5112726430573713,0,221630.93,-0.4999999999999997,-0.8660254037844388
-1.479524514953717,1.1279266197108,0.8451767852306753,0,227117.02,-0.8660254037844384,-0.5000000000000004
-1.479524514953717,0.9871678585498229,1.2892406904484726,0,256651.25,-1.0,-1.8369701987210297e-16
-1.3802706985547943,-1.546489842347753,0.8451767852306753,0,237313.56,0.49999999999999994,0.8660254037844387
-1.3802706985547943,0.2230488693902367,0.40111288001287787,0,219697.47,-0.8660254037844386,0.5000000000000001
-1.3802706985547943,-0.9968603940048938,-0.0429510252049195,0,260027.36,-0.5000000000000004,0.8660254037844384
-1.3802706985547943,-1.4392450719393906,1.73330459566627,0,237448.27,-2.4492935982947064e-16,1.0
-1.3802706985547943,-1.5665982367993214,-0.0429510252049195,0,260651.74,0.8660254037844386,0.5000000000000001
-1.3802706985547943,-1.3454058978320724,0.8451767852306753,0,218494.96,1.0,6.123233995736766e-17
-1.3802706985547943,-1.0236715866069843,1.9553365482751688,0,250536.08,0.8660254037844387,-0.4999999999999998
-1.3802706985547943,-0.6617204864787583,-0.0429510252049195,0,230948.98,0.49999999999999994,-0.8660254037844387
-1.3802706985547943,0.18283208048709995,0.8451767852306753,0,235381.43,1.2246467991473532e-16,-1.0
-1.3802706985547943,0.7860839140341421,1.5112726430573713,0,221630.93,-0.4999999999999997,-0.8660254037844388
-1.3802706985547943,1.0676014363560964,1.067208737839574,0,227117.02,-0.8660254037844384,-0.5000000000000004
-1.3802706985547943,0.9469510696466876,0.6231448326217766,0,256651.25,-1.0,-1.8369701987210297e-16
-1.2810168821558714,-1.546489842347753,1.5112726430573713,0,237313.56,0.49999999999999994,0.8660254037844387
-1.2810168821558714,0.04877611747664661,0.17908092740397918,0,219697.47,-0.8660254037844386,0.5000000000000001
-1.2810168821558714,-0.2997693863505335,-0.0429510252049195,0,260027.36,-0.5000000000000004,0.8660254037844384
-1.2810168821558714,-0.7287484679839856,1.067208737839574,0,237448.27,-2.4492935982947064e-16,1.0
-1.2810168821558714,-1.4459478700899129,0.17908092740397918,1,260651.74,0.8660254037844386,0.5000000000000001
-1.2810168821558714,-1.3655142922836423,1.9553365482751688,0,218494.96,1.0,6.123233995736766e-17
-1.2810168821558714,-0.8426960365428706,2.1773685008840675,0,250536.08,0.8660254037844387,-0.4999999999999998
-1.2810168821558714,-0.5008533308662142,0.6231448326217766,0,230948.98,0.49999999999999994,-0.8660254037844387
-1.2810168821558714,0.30348244719651013,0.8451767852306753,0,235381.43,1.2246467991473532e-16,-1.0
-1.2810168821558714,0.9335454733456415,1.2892406904484726,0,221630.93,-0.4999999999999997,-0.8660254037844388
-1.2810168821558714,1.268685380871777,2.1773685008840675,0,227117.02,-0.8660254037844384,-0.5000000000000004
-1.2810168821558714,0.4643496028090527,1.73330459566627,0,256651.25,-1.0,-1.8369701987210297e-16
-1.1817630657569487,-1.2046471366710967,1.9553365482751688,0,237313.56,0.49999999999999994,0.8660254037844387
-1.1817630657569487,0.8397062992383235,-0.0429510252049195,0,219697.47,-0.8660254037844386,0.5000000000000001
-1.1817630657569487,0.20964327308919206,-0.0429510252049195,0,260027.36,-0.5000000000000004,0.8660254037844384
-1.1817630657569487,-0.8091820457902577,-0.0429510252049195,0,237448.27,-2.4492935982947064e-16,1.0
-1.1817630657569487,-1.0839967699616881,2.6214324061018646,1,260651.74,0.8660254037844386,0.5000000000000001
-1.1817630657569487,-0.7421540642850303,1.2892406904484726,0,218494.96,1.0,6.123233995736766e-17
-1.1817630657569487,-0.5209617253177826,0.40111288001287787,0,250536.08,0.8660254037844387,-0.4999999999999998
-1.1817630657569487,0.2632656582933734,1.5112726430573713,0,230948.98,0.49999999999999994,-0.8660254037844387
-1.1817630657569487,0.6252167584215982,-0.0429510252049195,0,235381.43,1.2246467991473532e-16,-1.0
-1.1817630657569487,1.6306364810000018,1.2892406904484726,0,221630.93,-0.4999999999999997,-0.8660254037844388
-1.1817630657569487,1.6105280865484348,1.5112726430573713,0,227117.02,-0.8660254037844384,-0.5000000000000004
-1.1817630657569487,1.268685380871777,1.9553365482751688,0,256651.25,-1.0,-1.8369701987210297e-16
-1.082509249358026,-0.9633464032522807,0.17908092740397918,0,237313.56,0.49999999999999994,0.8660254037844387
-1.082509249358026,1.0072762530013912,1.2892406904484726,0,219697.47,-0.8660254037844386,0.5000000000000001
-1.082509249358026,0.04207331932612288,1.9553365482751688,0,260027.36,-0.5000000000000004,0.8660254037844384
-1.082509249358026,-0.8896156235965297,0.40111288001287787,0,237448.27,-2.4492935982947064e-16,1.0
-1.082509249358026,-1.2649723200258005,1.067208737839574,1,260651.74,0.8660254037844386,0.5000000000000001
-1.082509249358026,-1.1041051644132565,0.6231448326217766,0,218494.96,1.0,6.123233995736766e-17
-1.082509249358026,-0.6013953031240546,0.6231448326217766,0,250536.08,0.8660254037844387,-0.4999999999999998
-1.082509249358026,0.2632656582933734,1.5112726430573713,0,230948.98,0.49999999999999994,-0.8660254037844387
-1.082509249358026,0.5849999695184614,1.2892406904484726,0,235381.43,1.2246467991473532e-16,-1.0
-1.082509249358026,1.1882518030655036,1.5112726430573713,0,221630.93,-0.4999999999999997,-0.8660254037844388
-1.082509249358026,1.4496609309358894,2.3994004534929663,0,227117.02,-0.8660254037844384,-0.5000000000000004
-1.082509249358026,1.0541958400550502,0.17908092740397918,0,256651.25,-1.0,-1.8369701987210297e-16
-0.983255432959103,-1.1443219533163917,-0.4870149304227169,0,237313.56,0.49999999999999994,0.8660254037844387
-0.983255432959103,0.6520279510236888,0.6231448326217766,0,219697.47,-0.8660254037844386,0.5000000000000001
-0.983255432959103,0.44424120835748576,0.6231448326217766,0,260027.36,-0.5000000000000004,0.8660254037844384
-0.983255432959103,-0.8493988346933944,0.17908092740397918,0,237448.27,-2.4492935982947064e-16,1.0
-0.983255432959103,-0.5812869086724862,2.1773685008840675,0,260651.74,0.8660254037844386,0.5000000000000001
-0.983255432959103,-0.3198777808021019,-0.2649829778138182,0,218494.96,1.0,6.123233995736766e-17
-0.983255432959103,-0.527664523468305,-0.9310788356405143,0,250536.08,0.8660254037844387,-0.4999999999999998
-0.983255432959103,-0.07857704738328442,0.6231448326217766,0,230948.98,0.49999999999999994,-0.8660254037844387
-0.983255432959103,0.6855419417763018,0.17908092740397918,0,235381.43,1.2246467991473532e-16,-1.0
-0.983255432959103,0.8799230881414616,0.25309157827361184,0,221630.93,-0.4999999999999997,-0.8660254037844388
-0.983255432959103,1.094412628958187,-0.19097232694418556,0,227117.02,-0.8660254037844384,-0.5000000000000004
-0.983255432959103,1.1078182252592317,-0.7830575339012482,0,256651.25,-1.0,-1.8369701987210297e-16
-0.8840016165601803,-0.7220456698334633,1.73330459566627,0,237313.56,0.49999999999999994,0.8660254037844387
-0.8840016165601803,0.6922447399268256,-0.0429510252049195,0,219697.47,-0.8660254037844386,0.5000000000000001
-0.8840016165601803,0.3034824471965087,-0.7830575339012482,0,260027.36,-0.5000000000000004,0.8660254037844384
-0.8840016165601803,-1.2750265172515853,-0.19097232694418556,0,237448.27,-2.4492935982947064e-16,1.0
-0.8840016165601803,-0.17911901964112478,1.067208737839574,1,260651.74,0.8660254037844386,0.5000000000000001
-0.8840016165601803,-0.2595525974473968,-0.0429510252049195,0,218494.96,1.0,6.123233995736766e-17
-0.8840016165601803,-0.5946925049735323,-0.0429510252049195,0,250536.08,0.8660254037844387,-0.4999999999999998
-0.8840016165601803,-0.43382534936098827,-0.9310788356405143,0,230948.98,0.49999999999999994,-0.8660254037844387
-0.8840016165601803,0.43753841020696205,-0.6350362321619829,0,235381.43,1.2246467991473532e-16,-1.0
-0.8840016165601803,0.9469510696466876,-0.0429510252049195,0,221630.93,-0.4999999999999997,-0.8660254037844388
-0.8840016165601803,1.3223077660759583,-0.33899362868345084,0,227117.02,-0.8660254037844384,-0.5000000000000004
-0.8840016165601803,0.8866258862919839,-0.4870149304227169,0,256651.25,-1.0,-1.8369701987210297e-16
-0.7847478001612574,-1.4928674571435718,-0.6350362321619829,0,237313.56,0.49999999999999994,0.8660254037844387
-0.7847478001612574,0.4509440065080081,-0.2649829778138182,0,219697.47,-0.8660254037844386,0.5000000000000001
-0.7847478001612574,-0.390257161382589,-0.9310788356405143,1,260027.36,-0.5000000000000004,0.8660254037844384
-0.7847478001612574,-1.385622686735209,1.5112726430573713,0,237448.27,-2.4492935982947064e-16,1.0
-0.7847478001612574,-1.5733010349498437,0.6971554834914092,1,260651.74,0.8660254037844386,0.5000000000000001
-0.7847478001612574,-1.2783779163268465,-0.33899362868345084,0,218494.96,1.0,6.123233995736766e-17
-0.7847478001612574,-0.621503697575623,0.6971554834914092,0,250536.08,0.8660254037844387,-0.4999999999999998
-0.7847478001612574,-0.3399861752536702,-0.33899362868345084,0,230948.98,0.49999999999999994,-0.8660254037844387
-0.7847478001612574,0.31688804349755473,0.40111288001287787,0,235381.43,1.2246467991473532e-16,-1.0
-0.7847478001612574,1.094412628958187,-0.19097232694418556,0,221630.93,-0.4999999999999997,-0.8660254037844388
-0.7847478001612574,1.6172308846989571,-0.19097232694418556,1,227117.02,-0.8660254037844384,-0.5000000000000004
-0.7847478001612574,1.2686853808717755,-0.0429510252049195,0,256651.25,-1.0,-1.8369701987210297e-16
-0.6854939837623346,-1.6269234201540266,0.17908092740397918,0,237313.56,0.49999999999999994,0.8660254037844387
-0.6854939837623346,0.5950541667442463,-0.19097232694418556,0,219697.47,-0.8660254037844386,0.5000000000000001
-0.6854939837623346,-0.7622624587365986,-0.9310788356405143,0,260027.36,-0.5000000000000004,0.8660254037844384
-0.6854939837623346,-1.1744845449937449,-0.9310788356405143,0,237448.27,-2.4492935982947064e-16,1.0
-0.6854939837623346,-1.2515667237247559,0.6971554834914092,0,260651.74,0.8660254037844386,0.5000000000000001
-0.6854939837623346,-0.956643605101757,-0.4870149304227169,0,218494.96,1.0,6.123233995736766e-17
-0.6854939837623346,-1.1041051644132565,0.5491341817521439,0,250536.08,0.8660254037844387,-0.4999999999999998
-0.6854939837623346,-0.5544757160703956,-0.4870149304227169,0,230948.98,0.49999999999999994,-0.8660254037844387
-0.6854939837623346,0.196237676788146,-0.0429510252049195,0,235381.43,1.2246467991473532e-16,-1.0
-0.6854939837623346,1.0072762530013926,0.25309157827361184,0,221630.93,-0.4999999999999997,-0.8660254037844388
-0.6854939837623346,1.1346294178613223,-0.19097232694418556,0,227117.02,-0.8660254037844384,-0.5000000000000004
-0.6854939837623346,1.3223077660759583,0.8451767852306753,0,256651.25,-1.0,-1.8369701987210297e-16
-0.5862401673634118,-1.2783779163268465,-1.0791001373797804,0,237313.56,0.49999999999999994,0.8660254037844387
-0.5862401673634118,1.0541958400550502,-1.5231640425975776,0,219697.47,-0.8660254037844386,0.5000000000000001
-0.5862401673634118,-0.20593021224321545,-1.2271214391190455,0,260027.36,-0.5000000000000004,0.8660254037844384
-0.5862401673634118,-0.4338253493609868,-1.3751427408583117,0,237448.27,-2.4492935982947064e-16,1.0
-0.5862401673634118,-1.2515667237247559,-0.4870149304227169,0,260651.74,0.8660254037844386,0.5000000000000001
-0.5862401673634118,-0.7957764494892116,-0.19097232694418556,0,218494.96,1.0,6.123233995736766e-17
-0.5862401673634118,-0.8628044309944389,0.40111288001287787,0,250536.08,0.8660254037844387,-0.4999999999999998
-0.5862401673634118,-0.3198777808021019,0.40111288001287787,0,230948.98,0.49999999999999994,-0.8660254037844387
-0.5862401673634118,0.5648915750668945,1.9553365482751688,0,235381.43,1.2246467991473532e-16,-1.0
-0.5862401673634118,1.000573454850869,0.40111288001287787,0,221630.93,-0.4999999999999997,-0.8660254037844388
-0.5862401673634118,1.4295525364843211,-0.4870149304227169,0,227117.02,-0.8660254037844384,-0.5000000000000004
-0.5862401673634118,1.4027413438822305,0.17908092740397918,0,256651.25,-1.0,-1.8369701987210297e-16
-0.48698635096448906,-0.9030212198975757,-0.9310788356405143,0,237313.56,0.49999999999999994,0.8660254037844387
-0.48698635096448906,1.3089021697749124,-1.0791001373797804,0,219697.47,-0.8660254037844386,0.5000000000000001
-0.48698635096448906,-0.125496634436942,-0.9310788356405143,0,260027.36,-0.5000000000000004,0.8660254037844384
-0.48698635096448906,-0.44052814751150915,-0.4870149304227169,0,237448.27,-2.4492935982947064e-16,1.0
-0.48698635096448906,-1.037077182908029,0.5491341817521439,0,260651.74,0.8660254037844386,0.5000000000000001
-0.48698635096448906,-0.956643605101757,-0.9310788356405143,0,218494.96,1.0,6.123233995736766e-17
-0.48698635096448906,-0.7287484679839856,-0.33899362868345084,0,250536.08,0.8660254037844387,-0.4999999999999998
-0.48698635096448906,-0.40031135860837386,1.73330459566627,0,230948.98,0.49999999999999994,-0.8660254037844387
-0.48698635096448906,0.08899290637978333,-0.19097232694418556,0,235381.43,1.2246467991473532e-16,-1.0
-0.48698635096448906,0.5447831806153262,-0.4870149304227169,0,221630.93,-0.4999999999999997,-0.8660254037844388
-0.48698635096448906,0.8397062992383235,0.10507027653434656,0,227117.02,-0.8660254037844384,-0.5000000000000004
-0.48698635096448906,1.288793775323344,-1.2271214391190455,0,256651.25,-1.0,-1.8369701987210297e-16
-0.3877325345655662,-1.1041051644132565,0.40111288001287787,0,237313.56,0.49999999999999994,0.8660254037844387
-0.3877325345655662,0.9067342807435523,-0.0429510252049195,0,219697.47,-0.8660254037844386,0.5000000000000001
-0.3877325345655662,-0.2997693863505335,-0.9310788356405143,0,260027.36,-0.5000000000000004,0.8660254037844384
-0.3877325345655662,-0.5812869086724862,-0.2649829778138182,0,237448.27,-2.4492935982947064e-16,1.0
-0.3877325345655662,-1.2649723200258005,0.25309157827361184,0,260651.74,0.8660254037844386,0.5000000000000001
-0.3877325345655662,-0.8225876420913036,-0.4870149304227169,0,218494.96,1.0,6.123233995736766e-17
-0.3877325345655662,-0.5611785142209179,-1.3751427408583117,0,250536.08,0.8660254037844387,-0.4999999999999998
-0.3877325345655662,0.3034824471965087,-0.4870149304227169,0,230948.98,0.49999999999999994,-0.8660254037844387
-0.3877325345655662,0.6520279510236888,-0.33899362868345084,0,235381.43,1.2246467991473532e-16,-1.0
-0.3877325345655662,1.5502029031937283,2.6214324061018646,0,221630.93,-0.4999999999999997,-0.8660254037844388
-0.3877325345655662,1.6574476736020924,-0.4870149304227169,0,227117.02,-0.8660254037844384,-0.5000000000000004
-0.3877325345655662,1.4831749216885037,0.10507027653434656,0,256651.25,-1.0,-1.8369701987210297e-16
-0.28847871816664344,-1.0839967699616881,0.8451767852306753,0,237313.56,0.49999999999999994,0.8660254037844387
-0.28847871816664344,1.268685380871777,0.17908092740397918,0,219697.47,-0.8660254037844386,0.5000000000000001
-0.28847871816664344,0.07558731007873871,-1.3751427408583117,0,260027.36,-0.5000000000000004,0.8660254037844384
-0.28847871816664344,-0.8628044309944389,1.73330459566627,0,237448.27,-2.4492935982947064e-16,1.0
-0.28847871816664344,-0.6416120920271899,0.6231448326217766,0,260651.74,0.8660254037844386,0.5000000000000001
-0.28847871816664344,-0.701937275381895,1.73330459566627,0,218494.96,1.0,6.123233995736766e-17
-0.28847871816664344,-0.9030212198975757,-1.2271214391190455,0,250536.08,0.8660254037844387,-0.4999999999999998
-0.28847871816664344,-0.4874477345651682,-0.7830575339012482,0,230948.98,0.49999999999999994,-0.8660254037844387
-0.28847871816664344,0.8397062992383235,-1.2271214391190455,0,235381.43,1.2246467991473532e-16,-1.0
-0.28847871816664344,1.7110700588062737,0.25309157827361184,0,221630.93,-0.4999999999999997,-0.8660254037844388
-0.28847871816664344,2.153454736740772,-0.9310788356405143,0,227117.02,-0.8660254037844384,-0.5000000000000004
-0.28847871816664344,1.751286847709409,-0.19097232694418556,0,256651.25,-1.0,-1.8369701987210297e-16
-0.1892249017677206,-1.4392450719393919,-0.4870149304227169,0,237313.56,0.49999999999999994,0.8660254037844387
-0.1892249017677206,0.9201398770445969,-1.2271214391190455,0,219697.47,-0.8660254037844386,0.5000000000000001
-0.1892249017677206,0.042073319326124306,1.067208737839574,0,260027.36,-0.5000000000000004,0.8660254037844384
-0.1892249017677206,-0.8225876420913036,0.17908092740397918,0,237448.27,-2.4492935982947064e-16,1.0
-0.1892249017677206,-1.7073569979602987,-0.19097232694418556,0,260651.74,0.8660254037844386,0.5000000000000001
-0.1892249017677206,-1.0504827792090752,-1.819206646076109,0,218494.96,1.0,6.123233995736766e-17
-0.1892249017677206,-0.7153428716829395,-0.33899362868345084,0,250536.08,0.8660254037844387,-0.4999999999999998
-0.1892249017677206,-0.1120910381358974,-0.19097232694418556,0,230948.98,0.49999999999999994,-0.8660254037844387
-0.1892249017677206,0.5447831806153262,-0.6350362321619829,0,235381.43,1.2246467991473532e-16,-1.0
-0.1892249017677206,1.3692273531296173,1.73330459566627,0,221630.93,-0.4999999999999997,-0.8660254037844388
-0.1892249017677206,1.3759301512801383,-0.6350362321619829,0,227117.02,-0.8660254037844384,-0.5000000000000004
-0.1892249017677206,1.2485769864202088,-0.0429510252049195,0,256651.25,-1.0,-1.8369701987210297e-16
-0.08997108536879782,-1.8782783507986276,-0.0429510252049195,0,237313.56,0.49999999999999994,0.8660254037844387
-0.08997108536879782,0.8263007029372789,-0.9310788356405143,0,219697.47,-0.8660254037844386,0.5000000000000001
-0.08997108536879782,0.3705104287017346,-1.0791001373797804,0,260027.36,-0.5000000000000004,0.8660254037844384
-0.08997108536879782,-0.9432380088007124,-0.7830575339012482,0,237448.27,-2.4492935982947064e-16,1.0
-0.08997108536879782,-1.8481157591212742,-0.6350362321619829,0,260651.74,0.8660254037844386,0.5000000000000001
-0.08997108536879782,-1.3956768839609925,-0.4870149304227169,0,218494.96,1.0,6.123233995736766e-17
-0.08997108536879782,-0.7421540642850317,-0.7830575339012482,0,250536.08,0.8660254037844387,-0.4999999999999998
-0.08997108536879782,-0.5913411058982697,-0.6350362321619829,0,230948.98,0.49999999999999994,-0.8660254037844387
-0.08997108536879782,0.0822901082292596,-0.9310788356405143,0,235381.43,1.2246467991473532e-16,-1.0
-0.08997108536879782,0.8464090973888472,-0.33899362868345084,0,221630.93,-0.4999999999999997,-0.8660254037844388
-0.08997108536879782,1.1379808169365835,-2.9293664091206026,0,227117.02,-0.8660254037844384,-0.5000000000000004
-0.08997108536879782,1.509986114290593,-1.0791001373797804,0,256651.25,-1.0,-1.8369701987210297e-16
0.009282731030124987,-1.0638883755101196,-0.33899362868345084,0,237313.56,0.49999999999999994,0.8660254037844387
0.009282731030124987,0.5715943732174154,-1.5231640425975776,0,219697.47,-0.8660254037844386,0.5000000000000001
0.009282731030124987,-0.05846865293171606,-1.5231640425975776,0,260027.36,-0.5000000000000004,0.8660254037844384
0.009282731030124987,-0.9432380088007124,-0.4870149304227169,0,237448.27,-2.4492935982947064e-16,1.0
0.009282731030124987,-1.2850807144773688,-0.0429510252049195,0,260651.74,0.8660254037844386,0.5000000000000001
0.009282731030124987,-1.2649723200258005,-0.19097232694418556,0,218494.96,1.0,6.123233995736766e-17
0.009282731030124987,-0.970049201402803,-0.9310788356405143,0,250536.08,0.8660254037844387,-0.4999999999999998
0.009282731030124987,-0.24614700114635216,-0.7830575339012482,0,230948.98,0.49999999999999994,-0.8660254037844387
0.009282731030124987,0.24986006199232735,-1.0791001373797804,0,235381.43,1.2246467991473532e-16,-1.0
0.009282731030124987,1.1480350141623683,-0.0429510252049195,0,221630.93,-0.4999999999999997,-0.8660254037844388
0.009282731030124987,0.9067342807435509,-0.4870149304227169,0,227117.02,-0.8660254037844384,-0.5000000000000004
0.009282731030124987,0.7592727214320515,-0.7830575339012482,0,256651.25,-1.0,-1.8369701987210297e-16
0.1085365474290478,-0.8896156235965297,-0.9310788356405143,0,237313.56,0.49999999999999994,0.8660254037844387
0.1085365474290478,0.29007685089546403,-0.19097232694418556,0,219144.84,-0.8660254037844386,0.5000000000000001
0.1085365474290478,-0.701937275381895,-0.33899362868345084,0,267708.6,-0.5000000000000004,0.8660254037844384
0.1085365474290478,-1.3588114941331184,-0.4870149304227169,0,230218.03,-2.4492935982947064e-16,1.0
0.1085365474290478,-1.0772939718111658,-0.9310788356405143,0,289339.45,0.8660254037844386,0.5000000000000001
0.1085365474290478,-0.9633464032522794,2.1773685008840675,0,192320.98,1.0,6.123233995736766e-17
0.1085365474290478,-0.16571342334007874,0.40111288001287787,0,262771.39,0.8660254037844387,-0.4999999999999998
0.1085365474290478,-0.05846865293171606,-0.6350362321619829,0,227749.57,0.49999999999999994,-0.8660254037844387
0.1085365474290478,0.43753841020696205,-0.4870149304227169,0,235049.61,1.2246467991473532e-16,-1.0
0.1085365474290478,1.000573454850869,0.25309157827361184,0,219344.44,-0.4999999999999997,-0.8660254037844388
0.1085365474290478,1.2016573993665496,0.5491341817521439,0,221645.31,-0.8660254037844384,-0.5000000000000004
0.1085365474290478,0.9335454733456415,-1.2271214391190455,0,255412.42,-1.0,-1.8369701987210297e-16
0.2077903638279706,-1.7341681905623894,-0.9310788356405143,0,240739.9,0.49999999999999994,0.8660254037844387
0.2077903638279706,0.9335454733456415,-3.151398361729501,0,214208.94,-0.8660254037844386,0.5000000000000001
0.2077903638279706,0.16272368603553303,-1.2641267645538623,0,279418.33,-0.5000000000000004,0.8660254037844384
0.2077903638279706,-0.26960679467318166,-1.0420948119449636,0,223920.11,-2.4492935982947064e-16,1.0
0.2077903638279706,-1.828007364669706,-0.6350362321619829,0,315878.56,0.8660254037844386,0.5000000000000001
0.2077903638279706,-1.211349934821619,-1.2271214391190455,0,170170.09,1.0,6.123233995736766e-17
0.2077903638279706,-1.0772939718111658,0.10507027653434656,0,276998.04,0.8660254037844387,-0.4999999999999998
0.2077903638279706,-0.5678813123714416,-0.9310788356405143,0,220609.66,0.49999999999999994,-0.8660254037844387
0.2077903638279706,0.35375343332542886,-2.0412385986850077,0,234042.74,1.2246467991473532e-16,-1.0
0.2077903638279706,1.5502029031937297,-0.8200628593360649,0,205101.95,-0.4999999999999997,-0.8660254037844388
0.2077903638279706,1.4161469401832765,-3.151398361729501,0,219016.8,-0.8660254037844384,-0.5000000000000004
0.2077903638279706,1.0407902437540042,-3.151398361729501,0,257443.15,-1.0,-1.8369701987210297e-16
0.3070441802268934,-1.0136173893811995,-1.7081906697716598,0,237739.47,0.49999999999999994,0.8660254037844387
0.3070441802268934,0.7056503362278701,-2.0412385986850077,0,214041.45,-0.8660254037844386,0.5000000000000001
0.3070441802268934,0.042073319326124306,-1.0420948119449636,0,284949.48,-0.5000000000000004,0.8660254037844384
0.3070441802268934,-0.4606365419630775,-0.4870149304227169,0,226494.29,-2.4492935982947064e-16,1.0
0.3070441802268934,-0.701937275381895,-0.5980309067271662,0,303267.63,0.8660254037844386,0.5000000000000001
0.3070441802268934,-0.69188307815611,-1.153110788249413,0,186315.86,1.0,6.123233995736766e-17
0.3070441802268934,-0.5008533308662142,-0.4870149304227169,0,282089.5,0.8660254037844387,-0.4999999999999998
0.3070441802268934,-0.3198777808021019,-1.153110788249413,0,215088.13,0.49999999999999994,-0.8660254037844387
0.3070441802268934,0.2833740527449403,-1.2641267645538623,0,229285.29,1.2246467991473532e-16,-1.0
0.3070441802268934,0.8866258862919825,-1.153110788249413,0,195065.15,-0.4999999999999997,-0.8660254037844388
0.3070441802268934,1.3792815503554008,-1.0420948119449636,0,218502.43,-0.8660254037844384,-0.5000000000000004
0.3070441802268934,1.208360197517072,-1.0420948119449636,0,268494.7,-1.0,-1.8369701987210297e-16
0.40629799662581617,-1.1845387422195284,-0.9310788356405143,0,235852.57,0.49999999999999994,0.8660254037844387
0.40629799662581617,0.9067342807435509,-1.153110788249413,0,211979.49,-0.8660254037844386,0.5000000000000001
0.40629799662581617,-0.27966099189896515,-1.3751427408583117,0,283586.34,-0.5000000000000004,0.8660254037844384
0.40629799662581617,-0.7924250504139504,0.29009690370842856,0,226988.99,-2.4492935982947064e-16,1.0
0.40629799662581617,-1.372217090434163,-0.37599895411826756,0,298256.92,0.8660254037844386,0.5000000000000001
0.40629799662581617,-1.4258394756383443,0.5491341817521439,0,192233.81,1.0,6.123233995736766e-17
